id,region,price,year,manufacturer,model,condition,fuel,transmission,drive;
7315016146,birmingham,27995,2012.0,ford,f250 super duty,,gas,automatic,;
7314992967,birmingham,3900,2010.0,chevrolet,cobalt,,gas,automatic,fwd;
7314988246,birmingham,0,2017.0,chevrolet,silverado 2500 z71 4x4,like new,diesel,automatic,4wd;
7314972947,birmingham,0,2016.0,ram,3500 laramie 4x4,like new,diesel,automatic,4wd;
7314967754,birmingham,7300,2007.0,lexus,rx350,good,gas,automatic,fwd;
7314956487,birmingham,72900,2021.0,chevrolet,tahoe,good,gas,automatic,4wd;
7314956410,birmingham,28900,2017.0,audi,q7,good,gas,automatic,4wd;
7314956329,birmingham,17000,2019.0,chevrolet,trax,good,gas,automatic,4wd;
7314945978,birmingham,3350,2010.0,chevrolet,hhr,,,automatic,rwd;
7314941829,birmingham,199,2017.0,dodge,charger,,gas,automatic,;
7314938392,birmingham,5950,2007.0,mitsubishi,eclipse,good,gas,manual,fwd;
7314897630,birmingham,24590,2017.0,chevrolet,silverado 1500 regular,good,gas,other,;
7314897221,birmingham,3999,2006.0,honda,accord sedan,,gas,automatic,fwd;
7314893113,birmingham,8900,2013.0,toyota,prius,excellent,hybrid,automatic,fwd;
7314887217,birmingham,9900,2016.0,,scion ia,excellent,gas,automatic,fwd;
7314885567,birmingham,34590,2018.0,ford,f150 super cab xl pickup 4d,good,gas,other,;
7314885483,birmingham,39990,2019.0,nissan,370z nismo coupe 2d,good,gas,other,rwd;
7314885435,birmingham,30590,2016.0,toyota,tacoma double cab sr5,good,other,other,;
7314879552,birmingham,11587,2013.0,ford,escape,,gas,other,fwd;
7314833347,birmingham,4000,2002.0,toyota,camry,like new,gas,automatic,fwd;
7314848183,birmingham,2999,2007.0,ford,taurus,,gas,automatic,fwd;
7314847158,birmingham,10800,2013.0,toyota,camry,excellent,hybrid,automatic,fwd;
7314841846,birmingham,0,2018.0,infiniti,q50,excellent,gas,automatic,;
7314831178,birmingham,5500,2008.0,nissan,altima,like new,gas,automatic,fwd;
7314812134,birmingham,34500,2012.0,bmw,x6,,gas,automatic,;
7314798728,birmingham,3200,1988.0,chevrolet,s10 pickup,,gas,automatic,;
7314779644,birmingham,500,2021.0,,SPECIAL FINANCE PROGRAM 2020,fair,other,other,;
7314769276,birmingham,19990,2020.0,nissan,versa,,gas,automatic,fwd;
7314769271,birmingham,26990,2020.0,nissan,frontier,,gas,automatic,rwd;
7314769274,birmingham,31988,2019.0,nissan,murano,,gas,automatic,fwd;
7314765945,birmingham,11977,2009.0,toyota,venza,,gas,automatic,;
7314759369,birmingham,35990,2016.0,dodge,challenger r/t scat pack,good,other,other,rwd;
7314759358,birmingham,34990,2018.0,ram,1500 quad cab big horn,good,other,other,4wd;
7314756426,birmingham,38995,2012.0,ford,f-250 super duty,,gas,automatic,4wd;
7314751649,birmingham,10500,2013.0,volkswagen,passat tdi sel,excellent,diesel,automatic,;
7314747301,birmingham,18250,2016.0,ford,explorer xlt,excellent,gas,automatic,;
7314746017,birmingham,19900,2017.0,ford,explorer xlt,excellent,gas,automatic,;
7314744435,birmingham,10500,2014.0,volkswagen,jetta tdi,excellent,diesel,automatic,;
7314730546,birmingham,3500,1994.0,ford,f450,fair,diesel,manual,rwd;
7314709451,birmingham,31990,2016.0,chevrolet,silverado 1500,,,automatic,4wd;
7314708108,birmingham,0,2016.0,jeep,wrangler unlimited,,gas,automatic,4wd;
7314668731,birmingham,6800,2005.0,,blue bird bus,excellent,diesel,automatic,rwd;
7314667373,birmingham,5500,1999.0,,blue bird bus,excellent,diesel,automatic,rwd;
7314664527,birmingham,36990,2018.0,toyota,4runner sr5 sport utility,good,gas,other,4wd;
7314664514,birmingham,23590,2017.0,nissan,frontier king cab sv,good,gas,other,fwd;
7314664519,birmingham,17990,2013.0,subaru,xv crosstrek premium,good,gas,other,;
7314664521,birmingham,30990,2017.0,nissan,frontier crew cab pro-4x,good,gas,other,4wd;
7314664494,birmingham,21590,2017.0,buick,regal premium ii sedan 4d,good,gas,other,fwd;
7314664471,birmingham,21990,2019.0,toyota,camry l sedan 4d,good,other,other,;
7314656633,birmingham,16000,2016.0,dodge,charger,like new,gas,automatic,rwd;
7314654378,birmingham,1500,2005.0,toyota,solara,good,gas,automatic,fwd;
7314624461,birmingham,4500,2005.0,acura,mdx,,gas,automatic,;
7314603249,birmingham,33995,2016.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7314592793,birmingham,40000,2017.0,chevrolet,tahoe,like new,gas,automatic,rwd;
7314590934,birmingham,39900,2015.0,lincoln,,,gas,automatic,;
7314589649,birmingham,10500,2008.0,infiniti,ex35,good,gas,automatic,rwd;
7314584193,birmingham,9500,2014.0,toyota,prius v hybrid,good,gas,automatic,fwd;
7314583885,birmingham,12900,2014.0,nissan,rogue sv,good,gas,automatic,fwd;
7314570604,birmingham,4275,2006.0,jeep,liberty,,gas,automatic,4wd;
7314565277,birmingham,3200,2006.0,chevrolet,trailblazer,good,gas,automatic,rwd;
7314539852,birmingham,10000,2010.0,toyota,tundra,,gas,automatic,;
7314521202,birmingham,11995,2007.0,chevrolet,tahoe,,gas,automatic,4wd;
7314505215,birmingham,3399,2006.0,buick,lacrosse,,gas,automatic,fwd;
7314488940,birmingham,17995,2017.0,ram,promaster 1500 cargo van,,gas,automatic,;
7314448560,birmingham,3850,2010.0,volkswagen,jetta,,gas,automatic,;
7314431586,birmingham,3900,2009.0,hyundai,elantra,,gas,automatic,rwd;
7314409980,birmingham,6000,2004.0,subaru,baja,excellent,gas,automatic,4wd;
7314384262,birmingham,15897,2018.0,chevrolet,malibu,,gas,other,fwd;
7314355049,birmingham,0,2020.0,dodge,charger,excellent,gas,automatic,rwd;
7314353155,birmingham,3300,1999.0,chrysler,300m,,gas,automatic,fwd;
7314348351,birmingham,26995,2015.0,ford,f-350,,diesel,automatic,4wd;
7314347283,birmingham,0,2021.0,nissan,titan xd,excellent,gas,automatic,4wd;
7314334186,birmingham,6950,2011.0,volkswagen,jetta,excellent,gas,automatic,fwd;
7314331833,birmingham,29995,2013.0,chevrolet,silverado 2500hd,,diesel,automatic,4wd;
7314318598,birmingham,22795,2015.0,mercedes-benz,c-class,,gas,automatic,;
7314313456,birmingham,0,2014.0,,Freightliner Cascadia,,diesel,automatic,;
7314312719,birmingham,8995,2005.0,nissan,altima 3.5 sl,excellent,gas,automatic,fwd;
7314302125,birmingham,1250,1988.0,ford,bronco ii,fair,gas,manual,4wd;
7314297193,birmingham,1500,1988.0,,1988,good,gas,manual,4wd;
7314293077,birmingham,48900,2018.0,chevrolet,silverado 2500 hd ltz,like new,diesel,automatic,4wd;
7314278078,birmingham,9988,2014.0,kia,sorento lx,good,gas,automatic,fwd;
7314277945,birmingham,24888,2019.0,ford,f150 regular cab xl,excellent,gas,automatic,rwd;
7314277738,birmingham,28490,2020.0,nissan,murano,,gas,automatic,fwd;
7314277721,birmingham,31968,2020.0,infiniti,q50,,gas,automatic,;
7314277700,birmingham,21334,2021.0,toyota,corolla,,gas,automatic,fwd;
7314276424,birmingham,16888,2008.0,toyota,fj cruiser 4x4,good,gas,automatic,4wd;
7314276144,birmingham,19888,2015.0,mercedes-benz,benz ml 450,excellent,gas,automatic,4wd;
7314275948,birmingham,31888,2015.0,gmc,1500 yukon slt,good,gas,automatic,rwd;
7314275443,birmingham,500,2021.0,,SPECIAL FINANCE PROGRAM 2020,fair,other,other,;
7314275143,birmingham,10997,2010.0,ford,explorer sport trac,,gas,automatic,4wd;
7314264250,birmingham,29800,2019.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7314241133,birmingham,1350,1999.0,,plymouth voyager,fair,gas,automatic,;
7314222909,birmingham,50990,2017.0,mercedes-benz,s-class,,gas,automatic,;
7314194164,birmingham,9500,1968.0,pontiac,firebird,,gas,automatic,;
7314166127,birmingham,1300,1969.0,mercedes-benz,benz,,gas,automatic,;
7314165149,birmingham,22500,1929.0,ford,,,gas,automatic,;
7314139034,birmingham,3999,2003.0,infiniti,g35 sedan,,gas,automatic,rwd;
7314137416,birmingham,5900,2011.0,ford,fiesta se,,gas,automatic,;
7314082833,birmingham,2800,2002.0,pontiac,grand am gt 1,good,gas,manual,fwd;
7314048587,birmingham,28995,2017.0,chevrolet,silverado 2500hd,,gas,automatic,rwd;
7314047007,birmingham,34950,2016.0,nissan,titan xd cummins platinum,,diesel,automatic,4wd;
7314044610,birmingham,99950,2021.0,chevrolet,corvette stingray spor,,gas,automatic,rwd;
7314042284,birmingham,29950,1998.0,pontiac,firebird trans am ws6,,gas,automatic,rwd;
7314039798,birmingham,39995,1999.0,dodge,viper rt 10 removable top,,gas,manual,rwd;
7314022305,birmingham,2550,2004.0,cadillac,srx,,gas,automatic,rwd;
7314015968,birmingham,8800,2007.0,gmc,denali,good,gas,automatic,4wd;
7314014511,birmingham,1,2012.0,ford,f250 super duty,,gas,automatic,4wd;
7313995856,birmingham,7500,1969.0,,oldsmobile cutlass,,gas,automatic,;
7313975544,birmingham,16990,2019.0,toyota,corolla,,gas,automatic,fwd;
7313975461,birmingham,12499,2012.0,toyota,camry,,gas,automatic,fwd;
7313975305,birmingham,13999,2018.0,kia,soul,,gas,automatic,fwd;
7313975157,birmingham,28249,2016.0,toyota,tundra double cab,,gas,automatic,;
7313975008,birmingham,7999,2007.0,toyota,camry,,gas,automatic,fwd;
7313974428,birmingham,8799,2006.0,acura,tsx,,gas,automatic,fwd;
7313974227,birmingham,19990,2017.0,nissan,pathfinder,,gas,automatic,;
7313946710,birmingham,2975,2006.0,,Suzuki XL-7,,gas,automatic,rwd;
7313935156,birmingham,18800,2000.0,,INTERNATIONAL 4700 DUMP,,diesel,automatic,rwd;
7313922048,birmingham,19900,2011.0,ford,f250 service,,gas,automatic,4wd;
7313898024,birmingham,9990,2015.0,toyota,corolla le,excellent,gas,automatic,fwd;
7313897256,birmingham,29950,2014.0,gmc,sierra 1500,excellent,gas,automatic,4wd;
7313896887,birmingham,9990,2009.0,lexus,rx350,excellent,gas,automatic,fwd;
7313896890,birmingham,0,2017.0,gmc,sierra 1500,,gas,other,4wd;
7313896811,birmingham,45950,2014.0,gmc,sierra 2500hd denali,excellent,diesel,automatic,4wd;
7313896765,birmingham,17897,2015.0,lincoln,mkz,,gas,other,fwd;
7313889508,birmingham,11500,2008.0,ford,f-250 super duty xl,good,diesel,automatic,rwd;
7313884888,birmingham,7990,2011.0,bmw,328i,excellent,gas,automatic,rwd;
7313876057,birmingham,9990,2009.0,bmw,x5,excellent,gas,automatic,4wd;
7313867413,birmingham,11990,2011.0,honda,crv ex-l,excellent,gas,automatic,fwd;
7313863986,birmingham,0,2014.0,buick,enclave,,gas,automatic,fwd;
7313860113,birmingham,15990,2015.0,chevrolet,camaro,,gas,automatic,rwd;
7313858171,birmingham,0,2018.0,honda,cr v,excellent,gas,automatic,fwd;
7313856690,birmingham,14700,2015.0,honda,cr-v ex-l,excellent,gas,automatic,4wd;
7313833229,birmingham,500,2021.0,,SPECIAL FINANCE PROGRAM 2020,fair,other,other,;
7313827980,birmingham,11295,2014.0,chevrolet,sonic,,gas,automatic,fwd;
7313808455,birmingham,4350,2015.0,,smart fortwo,good,gas,automatic,;
7313806066,birmingham,2450,2000.0,infiniti,qx4,good,gas,automatic,4wd;
7313801999,birmingham,12950,2013.0,lexus,ct200h hybrid,good,gas,automatic,fwd;
7313798038,birmingham,30488,2020.0,infiniti,q50,,gas,automatic,rwd;
7313798048,birmingham,17989,2018.0,toyota,camry,,gas,automatic,fwd;
7313798006,birmingham,22602,2021.0,toyota,corolla,,gas,automatic,fwd;
7313794897,birmingham,12977,2011.0,lexus,rx,,gas,automatic,;
7313781903,birmingham,12995,2008.0,ford,f150 xl,,gas,automatic,;
7313781430,birmingham,36995,2012.0,ford,f250 super duty 4x4,,gas,automatic,4wd;
7313781284,birmingham,31995,2017.0,ford,f350 super duty,,gas,automatic,;
7313781180,birmingham,25995,2015.0,gmc,sierra 2500hd,,gas,automatic,;
7313780314,birmingham,29990,2019.0,mazda,mx-5 miata grand touring,good,gas,other,rwd;
7313780913,birmingham,34995,2015.0,ford,f250 super duty 4x4,,gas,automatic,4wd;
7313780759,birmingham,31995,2012.0,ford,f350 super duty,,gas,automatic,;
7313780652,birmingham,34995,2017.0,ford,f250 sd xlt,,gas,automatic,4wd;
7313780216,birmingham,16590,2016.0,jeep,renegade sport suv 4d,good,gas,other,4wd;
7313780453,birmingham,16995,2008.0,chevrolet,express 3500,,gas,automatic,;
7313780256,birmingham,25590,2017.0,jeep,grand cherokee laredo sport,good,other,other,4wd;
7313779980,birmingham,12995,2016.0,chrysler,200,,gas,automatic,;
7313779658,birmingham,27995,2017.0,nissan,nv2500 hd cargo,,gas,automatic,;
7313779504,birmingham,24995,2012.0,ford,f250 xl super duty,,gas,automatic,;
7313779358,birmingham,28995,2012.0,ford,econoline commercial,,gas,automatic,;
7313779198,birmingham,27995,2012.0,ford,f350 super duty,,gas,automatic,;
7313779015,birmingham,13995,2015.0,nissan,nv200,,gas,automatic,;
7313778862,birmingham,32995,2012.0,ford,f250 super duty,,gas,automatic,4wd;
7313778751,birmingham,4995,2005.0,ford,freestar ses,,gas,automatic,;
7313778627,birmingham,27995,2012.0,ford,f250 super duty,,gas,automatic,;
7313778464,birmingham,24995,2012.0,ford,f-250 super duty,,gas,automatic,;
7313778339,birmingham,36995,2013.0,chevrolet,silverado 3500hd,,gas,automatic,;
7313778192,birmingham,36995,2017.0,chevrolet,silverado 2500hd,,gas,automatic,4wd;
7313775964,birmingham,39590,2017.0,chevrolet,camaro ss coupe 2d,good,gas,other,rwd;
7313775792,birmingham,26990,2016.0,ford,f150 regular cab xl pickup,good,gas,other,;
7313775714,birmingham,36990,2015.0,chevrolet,tahoe lt sport utility,good,other,other,;
7313736542,birmingham,5500,2001.0,ford,e350 van,fair,diesel,automatic,fwd;
7313728831,birmingham,1500,2011.0,ford,crown victoria,,gas,automatic,;
7313727515,birmingham,25500,2015.0,jaguar,xj,,,automatic,rwd;
7313703595,birmingham,3500,1995.0,honda,civic del sol si,good,gas,manual,fwd;
7313687738,birmingham,9900,2013.0,gmc,terrain,,gas,automatic,fwd;
7313682999,birmingham,20900,2017.0,ford,f150,,gas,automatic,4wd;
7313674968,birmingham,29900,2016.0,jeep,wrangler,,gas,automatic,4wd;
7313672942,birmingham,7200,2007.0,toyota,highlander,excellent,gas,automatic,fwd;
7313663160,birmingham,45300,2018.0,ram,3500 big horn,excellent,diesel,automatic,4wd;
7313651763,birmingham,0,2014.0,,Freightliner Cascadia,,diesel,automatic,;
7313642622,birmingham,3500,2006.0,ford,f-150,,gas,automatic,;
7313640705,birmingham,0,2012.0,chevrolet,silverado 2500hd,,,automatic,rwd;
7313599275,birmingham,17500,2001.0,ram,3500,good,diesel,manual,4wd;
7313594854,birmingham,5500,2010.0,hyundai,accent,good,gas,automatic,fwd;
7313589313,birmingham,18950,2009.0,jeep,wrangler,excellent,gas,automatic,4wd;
7313588835,birmingham,6900,2008.0,ford,escape hev,good,hybrid,automatic,fwd;
7313588556,birmingham,10900,2010.0,honda,accord crosstour exl,good,gas,automatic,fwd;
7313588273,birmingham,8900,2014.0,fiat,500l lounge,good,gas,automatic,fwd;
7313587085,birmingham,0,2008.0,mercedes-benz,e-class,,gas,automatic,;
7313561433,birmingham,0,2017.0,nissan,sentra,excellent,gas,automatic,;
7313525257,birmingham,8900,2003.0,ford,f250 lariat,good,diesel,automatic,rwd;
7313522212,birmingham,2675,1996.0,toyota,camry,,gas,automatic,fwd;
7313512633,birmingham,29995,2016.0,ford,f-250,,diesel,automatic,4wd;
7313510136,birmingham,22995,2012.0,ford,f-350,,diesel,automatic,4wd;
7313504676,birmingham,21800,2018.0,ford,f150,,gas,automatic,4wd;
7313504333,birmingham,8980,2010.0,dodge,charger,,gas,automatic,;
7313503957,birmingham,27900,2018.0,ford,f250,,gas,automatic,4wd;
7313502152,birmingham,7980,2012.0,volvo,s60,,gas,automatic,;
7313501638,birmingham,22900,2016.0,ford,transit t250,,gas,automatic,rwd;
7313500101,birmingham,10980,2007.0,gmc,1500 yukon denali xl,,gas,automatic,;
7313499039,birmingham,31500,2019.0,ford,f150,,gas,automatic,4wd;
7313496844,birmingham,8480,2012.0,chrysler,300,,gas,automatic,;
7313494428,birmingham,9980,2008.0,infiniti,fx35,,gas,automatic,;
7313489428,birmingham,7980,2015.0,kia,forte ex,,gas,automatic,;
7313484951,birmingham,10980,2012.0,ford,mustang,,gas,automatic,;
7313478091,birmingham,27990,2014.0,ram,2500 4x4,like new,diesel,automatic,4wd;
7313475243,birmingham,0,2006.0,ford,f550,,diesel,other,;
7313467803,birmingham,8500,2004.0,bmw,z4,excellent,gas,automatic,rwd;
7313464524,birmingham,0,2017.0,dodge,challenger rt plus,like new,gas,automatic,rwd;
7313451606,birmingham,36990,2016.0,gmc,sierra 2500 hd double cab,good,gas,other,4wd;
7313451582,birmingham,24590,2013.0,gmc,sierra 1500 extended cab slt,good,other,other,;
7313444620,birmingham,3650,2008.0,kia,rio,,gas,automatic,fwd;
7313427277,birmingham,36995,2017.0,chevrolet,silverado 2500hd,,gas,automatic,4wd;
7313419020,birmingham,19888,2015.0,mercedes-benz,benz ml 450,excellent,gas,automatic,4wd;
7313418727,birmingham,31888,2015.0,gmc,1500 yukon slt,good,gas,automatic,rwd;
7313375333,birmingham,25990,2019.0,ram,1500 classic regular cab,good,gas,other,;
7313376590,birmingham,23888,2014.0,ram,1500 express,like new,diesel,automatic,rwd;
7313375192,birmingham,25590,2015.0,gmc,sierra 1500 regular cab,good,other,other,;
7313361936,birmingham,2600,2000.0,buick,lesabre,,gas,automatic,fwd;
7313346134,birmingham,3500,2008.0,acura,tl,good,gas,automatic,fwd;
7313343182,birmingham,27990,2020.0,ford,ranger supercab xl pickup,good,gas,other,;
7313325014,birmingham,32995,,,r XF,,gas,automatic,rwd;
7313295607,birmingham,500,2021.0,,SPECIAL FINANCE PROGRAM 2020,fair,other,other,;
7313285659,birmingham,16888,2008.0,toyota,fj cruiser 4x4,good,gas,automatic,4wd;
7313283007,birmingham,15874,2016.0,mazda,cx-5,,gas,automatic,fwd;
7313282988,birmingham,40499,2020.0,toyota,tacoma,,gas,automatic,4wd;
7313282991,birmingham,12558,2016.0,hyundai,elantra,,gas,automatic,fwd;
7313280464,birmingham,11977,2014.0,buick,verano,,gas,automatic,fwd;
7313272909,birmingham,27900,2014.0,chevrolet,silverado 3500hd,good,diesel,automatic,4wd;
7313267024,birmingham,31590,2019.0,cadillac,xt4 sport suv 4d,good,other,other,fwd;
7313260486,birmingham,4950,2002.0,acura,rl,excellent,gas,automatic,;
7313260158,birmingham,4650,2002.0,chevrolet,trailblazer,excellent,gas,automatic,;
7313259831,birmingham,3950,2003.0,honda,civic ex,excellent,gas,automatic,;
7313253350,birmingham,7500,2012.0,chevrolet,silverado,excellent,gas,automatic,rwd;
7313252981,birmingham,6000,2002.0,,2002 limited 4 runner,good,gas,automatic,rwd;
7313224965,birmingham,21990,2015.0,mercedes-benz,glk,,diesel,automatic,;
7313219085,birmingham,9500,2013.0,hyundai,sonata,excellent,gas,automatic,fwd;
7313210683,birmingham,16900,2015.0,kia,optima,good,gas,automatic,fwd;
7313210657,birmingham,19900,2011.0,cadillac,escalade,good,gas,automatic,rwd;
7313210643,birmingham,19900,2019.0,hyundai,sonata,good,gas,automatic,fwd;
7313210587,birmingham,18900,2019.0,nissan,altima,good,gas,automatic,fwd;
7313175430,birmingham,22000,2013.0,rover,lr4 hse,good,gas,automatic,4wd;
7313167064,birmingham,1500,2004.0,chevrolet,colorado,fair,gas,automatic,rwd;
7313161057,birmingham,23500,2008.0,lexus,sc430,excellent,gas,automatic,rwd;
7313156852,birmingham,23900,2006.0,,LBZ Duramax,,diesel,automatic,4wd;
7313145810,birmingham,3250,1997.0,lincoln,town car,good,gas,other,rwd;
7313137419,birmingham,3450,1997.0,honda,accord sedan,,gas,automatic,fwd;
7313080745,birmingham,0,2008.0,chevrolet,impala,,gas,automatic,fwd;
7313079270,birmingham,5000,2005.0,honda,element ex,good,gas,automatic,fwd;
7313029336,birmingham,34900,2020.0,nissan,pathfinder,excellent,gas,automatic,rwd;
7313012435,birmingham,0,2010.0,chevrolet,cobalt,,gas,automatic,fwd;
7312985712,birmingham,36995,2013.0,chevrolet,silverado 3500hd,,gas,automatic,;
7312938924,birmingham,34590,2016.0,chevrolet,silverado 1500 double,good,gas,other,4wd;
7312932052,birmingham,3650,1999.0,jeep,grand cherokee,,gas,automatic,rwd;
7312912319,birmingham,6900,2001.0,jeep,cherokee sport,excellent,gas,automatic,rwd;
7312908147,birmingham,18000,2016.0,mazda,cx-5,excellent,gas,automatic,;
7312892348,birmingham,27990,2017.0,chevrolet,colorado extended cab,good,gas,other,;
